ID,Name,objid,size,Form_ID,mimetype
c03ef629d79b1e121bc44b710193a94e,ashaninka_193_heshe__1.wav,EAEA0-BAC4-C4D5-0C5C-0,90778,ashaninka-193_heshe-1,audio/x-wav
ba57bfeaf5a78a9a83d5587a7c2f5326,ashaninka_193_heshe__2.mp3,EAEA0-7FBD-AF9F-084F-0,21910,ashaninka-193_heshe-2,audio/mpeg
111fa8aa40189c1309012a62f25136ac,ashaninka_193_heshe__2.ogg,EAEA0-7FBD-AF9F-084F-0,23949,ashaninka-193_heshe-2,audio/ogg
2de135c72cd8daff1b7058a9b407fcff,ashaninka_193_heshe__2.wav,EAEA0-7FBD-AF9F-084F-0,113360,ashaninka-193_heshe-2,audio/x-wav
d4463392882565db3c1cc93e9bd48966,ashaninka_194_weallincl__1.mp3,EAEA0-5163-9FB8-9C25-0,22747,ashaninka-194_weallincl-1,audio/mpeg
92cc336ab4510891df7de48db3ba0135,ashaninka_194_weallincl__1.ogg,EAEA0-5163-9FB8-9C25-0,24973,ashaninka-194_weallincl-1,audio/ogg
f3f5069e2ab9ccbe388768272eb8f481,ashaninka_194_weallincl__1.wav,EAEA0-5163-9FB8-9C25-0,118476,ashaninka-194_weallincl-1,audio/x-wav
072986305d026a9d0c549aeb5915fc72,ashaninka_196_you2pl__1.mp3,EAEA0-3837-CBD7-18AC-0,28181,ashaninka-196_you2pl-1,audio/mpeg
ff049a83b33ec76ca0ff2a581f3c270f,ashaninka_196_you2pl__1.ogg,EAEA0-3837-CBD7-18AC-0,38354,ashaninka-196_you2pl-1,audio/ogg
c7e9f3f7544508661cf26d5572637f96,ashaninka_196_you2pl__1.wav,EAEA0-3837-CBD7-18AC-0,148640,ashaninka-196_you2pl-1,audio/x-wav
a47a88df2bb58a3c5ad6cdbe02ec0acc,ashaninka_197_they__1.mp3,EAEA0-7B47-8EA0-D3E2-0,23584,ashaninka-197_they-1,audio/mpeg
62fc1ffd5c89efc2a640495ee05b71c4,ashaninka_197_they__1.ogg,EAEA0-7B47-8EA0-D3E2-0,30524,ashaninka-197_they-1,audio/ogg
7f684e9d4e614d7ab0481421bf1d355c,ashaninka_197_they__1.wav,EAEA0-7B47-8EA0-D3E2-0,123064,ashaninka-197_they-1,audio/x-wav
0999833c48da3be63ce894000cc4524f,ashaninka_197_they__2.mp3,EAEA0-CA4A-36F7-DB79-0,24839,ashaninka-197_they-2,audio/mpeg
758a21566f22048bc0d17daf34e6a021,ashaninka_197_they__2.ogg,EAEA0-CA4A-36F7-DB79-0,32039,ashaninka-197_they-2,audio/ogg
c42cfda730709c88985374992fdf677f,ashaninka_197_they__2.wav,EAEA0-CA4A-36F7-DB79-0,130208,ashaninka-197_they-2,audio/x-wav
6f34cdd91c117acc2d1462210c23edb0,ashaninka_198_some__1.mp3,EAEA0-607B-34B6-F07C-0,28181,ashaninka-198_some-1,audio/mpeg
542cc20c100fb3b6d7a4130474e789d1,ashaninka_198_some__1.ogg,EAEA0-607B-34B6-F07C-0,28806,ashaninka-198_some-1,audio/ogg
8d8fe9180493ab56fee139c6daf0bb82,ashaninka_198_some__1.wav,EAEA0-607B-34B6-F07C-0,148198,ashaninka-198_some-1,audio/x-wav
3db2d40d3236d24d13c428bf01e307a3,ashaninka_200_many__1.mp3,EAEA0-5E97-F0FE-1350-0,15219,ashaninka-200_many-1,audio/mpeg
fd91f343ab8f0e0847d8b3159568e36d,ashaninka_200_many__1.ogg,EAEA0-5E97-F0FE-1350-0,17569,ashaninka-200_many-1,audio/ogg
7ebf1ecd067f38347e507ef0ed173331,ashaninka_200_many__1.wav,EAEA0-5E97-F0FE-1350-0,77546,ashaninka-200_many-1,audio/x-wav
3a7a96ad33f0184bf912d9eaf49dec46,ashaninka_201_none__1.mp3,EAEA0-BA22-88E4-7D5E-0,17310,ashaninka-201_none-1,audio/mpeg
e9b543bc3d8234c0e77ac00ba1ed73b5,ashaninka_201_none__1.ogg,EAEA0-BA22-88E4-7D5E-0,21896,ashaninka-201_none-1,audio/ogg
92f1671c6780751bf435472ea8b1c8fa,ashaninka_201_none__1.wav,EAEA0-BA22-88E4-7D5E-0,89542,ashaninka-201_none-1,audio/x-wav
8aa212cf8f13960a129caace05ab3585,ashaninka_202_few__1.mp3,EAEA0-D4E1-FAEA-57A0-0,19819,ashaninka-202_few-1,audio/mpeg
5921aa0e194ba126efc2d222c24893ef,ashaninka_202_few__1.ogg,EAEA0-D4E1-FAEA-57A0-0,22591,ashaninka-202_few-1,audio/ogg
63ab2e1929a152f1c867953e1ce00a77,ashaninka_202_few__1.wav,EAEA0-D4E1-FAEA-57A0-0,102598,ashaninka-202_few-1,audio/x-wav
52d688a763ce07493604ccd4c3afe20f,ashaninka_202_few__2.mp3,EAEA0-2AFA-1158-911C-0,34866,ashaninka-202_few-2,audio/mpeg
3516ec64eb568bf320d01e532587b7d6,ashaninka_202_few__2.ogg,EAEA0-2AFA-1158-911C-0,37026,ashaninka-202_few-2,audio/ogg
4cab32c3d3385d975cd426d91462a958,ashaninka_202_few__2.wav,EAEA0-2AFA-1158-911C-0,184536,ashaninka-202_few-2,audio/x-wav
f845c16122208ce6982b029bc8e98b8b,ashaninka_202_few__3.mp3,EAEA0-96BF-92DE-4150-0,23583,ashaninka-202_few-3,audio/mpeg
0cf615463a7b23210365e093749b00b0,ashaninka_202_few__3.ogg,EAEA0-96BF-92DE-4150-0,29109,ashaninka-202_few-3,audio/ogg
89e090296d04bb2539f234a1db694537,ashaninka_202_few__3.wav,EAEA0-96BF-92DE-4150-0,124120,ashaninka-202_few-3,audio/x-wav
db40f0258fc27d06ca0e4927fb6c6a9c,ashaninka_203_all__1.mp3,EAEA0-3991-E7EF-C85B-0,18147,ashaninka-203_all-1,audio/mpeg
c57a27a5ecb3d99165bc350088b92270,ashaninka_203_all__1.ogg,EAEA0-3991-E7EF-C85B-0,20432,ashaninka-203_all-1,audio/ogg
c3ab394abc474db06d9d5caa00fd2419,ashaninka_203_all__1.wav,EAEA0-3991-E7EF-C85B-0,92366,ashaninka-203_all-1,audio/x-wav
d9a61501d33e940c428b4eee7bab51d5,ashaninka_204_half__1.mp3,EAEA0-94A8-D8C5-EC65-0,21908,ashaninka-204_half-1,audio/mpeg
88572251391ae482c1e41e7bbc67fca3,ashaninka_204_half__1.ogg,EAEA0-94A8-D8C5-EC65-0,30807,ashaninka-204_half-1,audio/ogg
b8e3a3000dc7cf9280c07a312d301aba,ashaninka_204_half__1.wav,EAEA0-94A8-D8C5-EC65-0,114858,ashaninka-204_half-1,audio/x-wav
e7c1d0f96c9ad1d43f2a2fbd883a58a3,ashaninka_206_pair__1.mp3,EAEA0-8E9F-4F1C-2874-0,24004,ashaninka-206_pair-1,audio/mpeg
68a432957c622161b4478e886e39f823,ashaninka_206_pair__1.ogg,EAEA0-8E9F-4F1C-2874-0,33176,ashaninka-206_pair-1,audio/ogg
02e5f12bd8fe3c093f3321c3ad3229ee,ashaninka_206_pair__1.wav,EAEA0-8E9F-4F1C-2874-0,124654,ashaninka-206_pair-1,audio/x-wav
60b7f0a63dd080e47f7bbc3dd3d2949f,ashaninka_207_both__1.mp3,EAEA0-EF9E-1EC4-45FE-0,22745,ashaninka-207_both-1,audio/mpeg
9c84ec49dc643c03b1dae4646bbe40b1,ashaninka_207_both__1.ogg,EAEA0-EF9E-1EC4-45FE-0,27202,ashaninka-207_both-1,audio/ogg
2e804da564f833a9800ee346a413f472,ashaninka_207_both__1.wav,EAEA0-EF9E-1EC4-45FE-0,119002,ashaninka-207_both-1,audio/x-wav
5ca365a927667a97289875406ae22ff0,ashaninka_208_southernamericanbushmaster__1.mp3,EAEA0-7BF3-1366-49E9-0,18586,ashaninka-208_southernamericanbushmaster-1,audio/mpeg
805ed46a0be52d8e9ea025bbd3913676,ashaninka_208_southernamericanbushmaster__1.ogg,EAEA0-7BF3-1366-49E9-0,21086,ashaninka-208_southernamericanbushmaster-1,audio/ogg
d713e9426fcc02cfbba1c5a73eb0842a,ashaninka_208_southernamericanbushmaster__1.wav,EAEA0-7BF3-1366-49E9-0,95474,ashaninka-208_southernamericanbushmaster-1,audio/x-wav
775ef0212945ce135447ccabd912640c,ashaninka_209_lizard__1.mp3,EAEA0-9901-2133-EC87-0,21493,ashaninka-209_lizard-1,audio/mpeg
dc01c72a4e9704a2386fc227b926f3f8,ashaninka_209_lizard__1.ogg,EAEA0-9901-2133-EC87-0,24857,ashaninka-209_lizard-1,audio/ogg
808a30db8bb2629b7667eb245ee7df75,ashaninka_209_lizard__1.wav,EAEA0-9901-2133-EC87-0,112036,ashaninka-209_lizard-1,audio/x-wav
b3a7f51df0924788d5b5eb50731ea711,ashaninka_210_yellowfootedtortoise__1.mp3,EAEA0-9D79-1E17-F1D8-0,19414,ashaninka-210_yellowfootedtortoise-1,audio/mpeg
1cbf8673e5882be848c79303f9fe192a,ashaninka_210_yellowfootedtortoise__1.ogg,EAEA0-9D79-1E17-F1D8-0,23362,ashaninka-210_yellowfootedtortoise-1,audio/ogg
d32b6da3158838e49a37ce0cad664adc,ashaninka_210_yellowfootedtortoise__1.wav,EAEA0-9D79-1E17-F1D8-0,99522,ashaninka-210_yellowfootedtortoise-1,audio/x-wav
20a00144efc52bf621b34b228f9f0ec9,ashaninka_211_yellowspottedamazonriverturtle__1.mp3,EAEA0-E521-CCB3-DF6A-0,18173,ashaninka-211_yellowspottedamazonriverturtle-1,audio/mpeg
a0b66e1101c83def9815f1dc2c53a65f,ashaninka_211_yellowspottedamazonriverturtle__1.ogg,EAEA0-E521-CCB3-DF6A-0,20632,ashaninka-211_yellowspottedamazonriverturtle-1,audio/ogg
662ddc997edb6ba12ef5057707ac3c70,ashaninka_211_yellowspottedamazonriverturtle__1.wav,EAEA0-E521-CCB3-DF6A-0,92392,ashaninka-211_yellowspottedamazonriverturtle-1,audio/x-wav
7bd224163cdd364d86fc50f33c0e2bb5,ashaninka_212_amazonriverturtle__1.mp3,EAEA0-977C-A8D8-1741-0,21085,ashaninka-212_amazonriverturtle-1,audio/mpeg
1e217824d9815a537f0e1d1b7186cac5,ashaninka_212_amazonriverturtle__1.ogg,EAEA0-977C-A8D8-1741-0,21868,ashaninka-212_amazonriverturtle-1,audio/ogg
c9bc869059fbed1618590b172d7a4f12,ashaninka_212_amazonriverturtle__1.wav,EAEA0-977C-A8D8-1741-0,108784,ashaninka-212_amazonriverturtle-1,audio/x-wav
a7703d63d78197266e7cfc3e9370c3ec,ashaninka_213_anacondas__1.mp3,EAEA0-B932-ADD3-23D6-0,18151,ashaninka-213_anacondas-1,audio/mpeg
b2bf2aad444ac2afb6ea7d88138e1a5a,ashaninka_213_anacondas__1.ogg,EAEA0-B932-ADD3-23D6-0,19127,ashaninka-213_anacondas-1,audio/ogg
8fe7aa5a2f1e7cb379c86fd50f6fa934,ashaninka_213_anacondas__1.wav,EAEA0-B932-ADD3-23D6-0,94664,ashaninka-213_anacondas-1,audio/x-wav
19dc5da3ad6d7336e3edd2b029f0a6e6,ashaninka_214_commonlancehead__1.mp3,EAEA0-8A62-D5AF-11F5-0,19413,ashaninka-214_commonlancehead-1,audio/mpeg
79167d200adf58e08bd238104e50473b,ashaninka_214_commonlancehead__1.ogg,EAEA0-8A62-D5AF-11F5-0,21619,ashaninka-214_commonlancehead-1,audio/ogg
d7d466158b9428073104ad58ed44a909,ashaninka_214_commonlancehead__1.wav,EAEA0-8A62-D5AF-11F5-0,101110,ashaninka-214_commonlancehead-1,audio/x-wav
2bc3ef2f21dc1fbeb3c198f5f2c1116f,ashaninka_215_frog__1.mp3,EAEA0-1F22-087D-B2EA-0,16892,ashaninka-215_frog-1,audio/mpeg
4a459b9e4ecdbe04ea7c886210443982,ashaninka_215_frog__1.ogg,EAEA0-1F22-087D-B2EA-0,18165,ashaninka-215_frog-1,audio/ogg
f24b37fd901910b6e110df0555715716,ashaninka_215_frog__1.wav,EAEA0-1F22-087D-B2EA-0,87248,ashaninka-215_frog-1,audio/x-wav
446d461746132ff51a83d21c9ff71a04,ashaninka_216_iguana__1.mp3,EAEA0-3EED-8460-AB36-0,19401,ashaninka-216_iguana-1,audio/mpeg
0154215418d6e44ffada262cc5187d33,ashaninka_216_iguana__1.ogg,EAEA0-3EED-8460-AB36-0,19842,ashaninka-216_iguana-1,audio/ogg
b80e2f3e0a1b76e80a17ac9d09845e38,ashaninka_216_iguana__1.wav,EAEA0-3EED-8460-AB36-0,100834,ashaninka-216_iguana-1,audio/x-wav
15bccfc3ee96c060012d32c07faee8fe,ashaninka_218_here__1.mp3,EAEA0-1B02-570F-CFC3-0,13962,ashaninka-218_here-1,audio/mpeg
2c6b04f495fe12a47684da29330df9a3,ashaninka_218_here__1.ogg,EAEA0-1B02-570F-CFC3-0,14849,ashaninka-218_here-1,audio/ogg
85b72070309920835f2cb95da0abe762,ashaninka_218_here__1.wav,EAEA0-1B02-570F-CFC3-0,70046,ashaninka-218_here-1,audio/x-wav
8cf7ef8c85b3c90d7820f9cc452fb110,ashaninka_219_there__1.mp3,EAEA0-32B1-29D3-622E-0,16472,ashaninka-219_there-1,audio/mpeg
3f17646dd6d1b7f63af6e63d044c14aa,ashaninka_219_there__1.ogg,EAEA0-32B1-29D3-622E-0,17378,ashaninka-219_there-1,audio/ogg
8c4dea9653d634d80d5965f9b2d443bf,ashaninka_219_there__1.wav,EAEA0-32B1-29D3-622E-0,84160,ashaninka-219_there-1,audio/x-wav
5252c166609319823d4d3c84f9c6efd5,ashaninka_220_before__1.mp3,EAEA0-507B-478D-7D73-0,20656,ashaninka-220_before-1,audio/mpeg
99b0143b68afada4b8a3815d50061858,ashaninka_220_before__1.ogg,EAEA0-507B-478D-7D73-0,25296,ashaninka-220_before-1,audio/ogg
e449fc53e490120441f3b7178de2832c,ashaninka_220_before__1.wav,EAEA0-507B-478D-7D73-0,106654,ashaninka-220_before-1,audio/x-wav
b7259744cdbbeb2b19cc4ec7687c624e,ashaninka_221_after__1.mp3,EAEA0-A54F-D931-38E8-0,15637,ashaninka-221_after-1,audio/mpeg
4df2e267cfa9854b97ae6169cc0946c0,ashaninka_221_after__1.ogg,EAEA0-A54F-D931-38E8-0,23467,ashaninka-221_after-1,audio/ogg
1eee10de5a44b756ccd42421efee70ca,ashaninka_221_after__1.wav,EAEA0-A54F-D931-38E8-0,80104,ashaninka-221_after-1,audio/x-wav
d169f13f4d49c38cc9eded5249e38ce4,ashaninka_222_now__1.mp3,EAEA0-0C57-FF12-1249-0,23163,ashaninka-222_now-1,audio/mpeg
fac3053d812840f832a193a3e838b736,ashaninka_222_now__1.ogg,EAEA0-0C57-FF12-1249-0,32958,ashaninka-222_now-1,audio/ogg
28d43bccdca8a6238fbb5c1dbbf30a82,ashaninka_222_now__1.wav,EAEA0-0C57-FF12-1249-0,122090,ashaninka-222_now-1,audio/x-wav
538c2bc1aa615e8822ad6f064b82d807,ashaninka_223_machete__1.mp3,EAEA0-45E9-2DBB-A3E5-0,19403,ashaninka-223_machete-1,audio/mpeg
79960a1e3ce39af325c5275ea5b2b5a3,ashaninka_223_machete__1.ogg,EAEA0-45E9-2DBB-A3E5-0,23465,ashaninka-223_machete-1,audio/ogg
32ad2478cb920a013cd5413311965d80,ashaninka_223_machete__1.wav,EAEA0-45E9-2DBB-A3E5-0,100042,ashaninka-223_machete-1,audio/x-wav
fd245d3c2275516a9ec718fc922e6dc8,ashaninka_224_hammock__1.mp3,EAEA0-4EC8-AB47-FFD6-0,19405,ashaninka-224_hammock-1,audio/mpeg
1e87f633f7a7a9c0378c491751fefbfa,ashaninka_224_hammock__1.ogg,EAEA0-4EC8-AB47-FFD6-0,19723,ashaninka-224_hammock-1,audio/ogg
e3b333d035d0bb66ef19b9e6e7fe9c31,ashaninka_224_hammock__1.wav,EAEA0-4EC8-AB47-FFD6-0,100484,ashaninka-224_hammock-1,audio/x-wav
18e27be0ed6f08af05e9f212e8b32fb4,ashaninka_226_canoe__1.mp3,EAEA0-938D-A1BE-43DC-0,19819,ashaninka-226_canoe-1,audio/mpeg
1834585907b6319b39fa10eebac1f541,ashaninka_226_canoe__1.ogg,EAEA0-938D-A1BE-43DC-0,21429,ashaninka-226_canoe-1,audio/ogg
61e91a8ace03d87665bbdcd98997ff9c,ashaninka_226_canoe__1.wav,EAEA0-938D-A1BE-43DC-0,102686,ashaninka-226_canoe-1,audio/x-wav
e10b50818da4bc2bb467e7cd7f6eda76,ashaninka_227_rowing__1.mp3,EAEA0-344A-8D0A-3571-0,25257,ashaninka-227_rowing-1,audio/mpeg
3671eecb1caab2eebdef4f03347d7dd5,ashaninka_227_rowing__1.ogg,EAEA0-344A-8D0A-3571-0,26411,ashaninka-227_rowing-1,audio/ogg
e75c9a5be6357a693aed34d9113d575c,ashaninka_227_rowing__1.wav,EAEA0-344A-8D0A-3571-0,132412,ashaninka-227_rowing-1,audio/x-wav
2e3eaa51bdd7afffa581e281692fe572,ashaninka_228_basket__1.mp3,EAEA0-F612-E359-58CA-0,16896,ashaninka-228_basket-1,audio/mpeg
3647da81845c3c96dd63c34a0673dec6,ashaninka_228_basket__1.ogg,EAEA0-F612-E359-58CA-0,19060,ashaninka-228_basket-1,audio/ogg
2295d1487903b09f0aab5fc24f866eac,ashaninka_228_basket__1.wav,EAEA0-F612-E359-58CA-0,87606,ashaninka-228_basket-1,audio/x-wav
a00f558553649949b939ff71509daa15,ashaninka_228_basket__2.mp3,EAEA0-6969-5ED8-3BCA-0,19820,ashaninka-228_basket-2,audio/mpeg
3ef5d9af65f05de0387f58f1539b1ea2,ashaninka_228_basket__2.ogg,EAEA0-6969-5ED8-3BCA-0,22705,ashaninka-228_basket-2,audio/ogg
b4f950f8898189778369c467a7e67b75,ashaninka_228_basket__2.wav,EAEA0-6969-5ED8-3BCA-0,102244,ashaninka-228_basket-2,audio/x-wav
52340539814ed0c1456b228b69a6e568,ashaninka_228_basket__3.mp3,EAEA0-4E6F-D920-D19B-0,19404,ashaninka-228_basket-3,audio/mpeg
f70a18562438b8f621541c04db50dbf6,ashaninka_228_basket__3.ogg,EAEA0-4E6F-D920-D19B-0,27415,ashaninka-228_basket-3,audio/ogg
ed99766cc63425d1caf685ca08a3c4a5,ashaninka_228_basket__3.wav,EAEA0-4E6F-D920-D19B-0,100924,ashaninka-228_basket-3,audio/x-wav
f6f96541f111bbcd4276788eedc1fa5f,ashaninka_229_rope__1.mp3,EAEA0-E849-B574-96C6-0,18146,ashaninka-229_rope-1,audio/mpeg
31fd1d1f4a0c883dbf443b0567e4d601,ashaninka_229_rope__1.ogg,EAEA0-E849-B574-96C6-0,21950,ashaninka-229_rope-1,audio/ogg
a14174f17f1ba96edb3479a3d2f745cc,ashaninka_229_rope__1.wav,EAEA0-E849-B574-96C6-0,94480,ashaninka-229_rope-1,audio/x-wav
cb3107a955be33877b4d05059642de8a,ashaninka_230_plate__1.mp3,EAEA0-9563-CEC6-80E4-0,26094,ashaninka-230_plate-1,audio/mpeg
2cb1e81201067f306c97117ba49ec4ff,ashaninka_230_plate__1.ogg,EAEA0-9563-CEC6-80E4-0,29492,ashaninka-230_plate-1,audio/ogg
d61c761c8649e6e2d370e7b5666a28b6,ashaninka_230_plate__1.wav,EAEA0-9563-CEC6-80E4-0,138148,ashaninka-230_plate-1,audio/x-wav
6ed8a26b53d2b6ac9db041c3d62f2e83,ashaninka_230_plate__2.mp3,EAEA0-965A-C578-7140-0,14802,ashaninka-230_plate-2,audio/mpeg
40b37b8056c2635d7a6dba2a9cfb0488,ashaninka_230_plate__2.ogg,EAEA0-965A-C578-7140-0,17871,ashaninka-230_plate-2,audio/ogg
0b918285d147ff9038ccafe20dff4c6f,ashaninka_230_plate__2.wav,EAEA0-965A-C578-7140-0,75076,ashaninka-230_plate-2,audio/x-wav
39bbb85514de3c9353944bd897b12b66,ashaninka_231_table__1.mp3,EAEA0-FCE1-DCB4-240C-0,29023,ashaninka-231_table-1,audio/mpeg
4488716e3afbaab205ff83026877ee20,ashaninka_231_table__1.ogg,EAEA0-FCE1-DCB4-240C-0,29707,ashaninka-231_table-1,audio/ogg
bcb0647a160f5d1f0907b80de4ec273a,ashaninka_231_table__1.wav,EAEA0-FCE1-DCB4-240C-0,153056,ashaninka-231_table-1,audio/x-wav
3ef9a57d0d5b515c212ae061fcbb22c6,ashaninka_232_bed__1.mp3,EAEA0-D31C-F616-5293-0,18566,ashaninka-232_bed-1,audio/mpeg
1100736639563509bb9deee7fdfb0de5,ashaninka_232_bed__1.ogg,EAEA0-D31C-F616-5293-0,19220,ashaninka-232_bed-1,audio/ogg
56e24843bee2eab45680461e3e1e6fb1,ashaninka_232_bed__1.wav,EAEA0-D31C-F616-5293-0,95364,ashaninka-232_bed-1,audio/x-wav
c48aee56ab856e56f32f95ab5f380706,ashaninka_233_strainer__1.mp3,EAEA0-88CF-72E2-6403-0,22750,ashaninka-233_strainer-1,audio/mpeg
b2d6b0ead8d222a814c8f8674b3d591d,ashaninka_233_strainer__1.ogg,EAEA0-88CF-72E2-6403-0,24555,ashaninka-233_strainer-1,audio/ogg
caf67d66b22cb350b26cc491de700774,ashaninka_233_strainer__1.wav,EAEA0-88CF-72E2-6403-0,119978,ashaninka-233_strainer-1,audio/x-wav
cdb659fb4ff99de23ed6f8fc47a0a2c7,ashaninka_234_fan__1.mp3,EAEA0-0F0B-602F-EBC3-0,22327,ashaninka-234_fan-1,audio/mpeg
51bb8a4ac59ad21b0e01f6e734cb9e43,ashaninka_234_fan__1.ogg,EAEA0-0F0B-602F-EBC3-0,22750,ashaninka-234_fan-1,audio/ogg
22d79430a337b57d9f2ce162124ac11c,ashaninka_234_fan__1.wav,EAEA0-0F0B-602F-EBC3-0,117150,ashaninka-234_fan-1,audio/x-wav
c7f8d9305f935f7e5cc6e76538cfcab4,ashaninka_235_walk__1.mp3,EAEA0-4239-E04B-656B-0,27763,ashaninka-235_walk-1,audio/mpeg
0af0575c6977eeef561e50b998d37de6,ashaninka_235_walk__1.ogg,EAEA0-4239-E04B-656B-0,33090,ashaninka-235_walk-1,audio/ogg
ab596a526c1e336f911bebf362511de8,ashaninka_235_walk__1.wav,EAEA0-4239-E04B-656B-0,145376,ashaninka-235_walk-1,audio/x-wav
fcbe920f0e78722fa5fba9782ed2d69a,ashaninka_236_cook__1.mp3,EAEA0-6264-E137-1566-0,29021,ashaninka-236_cook-1,audio/mpeg
d66ca1c12156da511deb0c2a8e6a39e4,ashaninka_236_cook__1.ogg,EAEA0-6264-E137-1566-0,30035,ashaninka-236_cook-1,audio/ogg
53022aaa3fb289b5d30a6427c1f27f17,ashaninka_236_cook__1.wav,EAEA0-6264-E137-1566-0,154024,ashaninka-236_cook-1,audio/x-wav
d0ede45dc5df53f901f3878ec134a9d4,ashaninka_237_fish__1.mp3,EAEA0-D5F2-C140-DE79-0,24839,ashaninka-237_fish-1,audio/mpeg
b56b312a5f618a5da37591beb3971853,ashaninka_237_fish__1.ogg,EAEA0-D5F2-C140-DE79-0,25488,ashaninka-237_fish-1,audio/ogg
42437342e88297a7ba2a0fe12010929e,ashaninka_237_fish__1.wav,EAEA0-D5F2-C140-DE79-0,131002,ashaninka-237_fish-1,audio/x-wav
efa349e1c1f49b4d449d51943259937c,ashaninka_238_dance__1.mp3,EAEA0-0D05-9DB5-2F73-0,33206,ashaninka-238_dance-1,audio/mpeg
3d6a2289b43a4783147fabe9e5712b7f,ashaninka_238_dance__1.ogg,EAEA0-0D05-9DB5-2F73-0,37068,ashaninka-238_dance-1,audio/ogg
392b687457f2688b3a188cfed5f71d92,ashaninka_238_dance__1.wav,EAEA0-0D05-9DB5-2F73-0,176080,ashaninka-238_dance-1,audio/x-wav
fdd7ba36e56b4620a3371f4fc3ea843b,ashaninka_239_sing__1.mp3,EAEA0-3897-B838-4A74-0,24418,ashaninka-239_sing-1,audio/mpeg
48fa981e8b510932a8ec521d146f2cbe,ashaninka_239_sing__1.ogg,EAEA0-3897-B838-4A74-0,26086,ashaninka-239_sing-1,audio/ogg
caee43382ed96a9807335b34f6d31e95,ashaninka_239_sing__1.wav,EAEA0-3897-B838-4A74-0,127648,ashaninka-239_sing-1,audio/x-wav
afc5416e4194c07c9e24eaa32f696ab7,ashaninka_240_tellstories__1.mp3,EAEA0-C9BD-1884-8A3E-0,27356,ashaninka-240_tellstories-1,audio/mpeg
85ab7a59af94cee5c896f18142bebb83,ashaninka_240_tellstories__1.ogg,EAEA0-C9BD-1884-8A3E-0,32683,ashaninka-240_tellstories-1,audio/ogg
3bb98d5ee7c2065163c679354ea13caf,ashaninka_240_tellstories__1.wav,EAEA0-C9BD-1884-8A3E-0,143096,ashaninka-240_tellstories-1,audio/x-wav
f957849543a89dd0e3194510b80d5def,ashaninka_242_drink__1.mp3,EAEA0-3F41-504D-D861-0,22331,ashaninka-242_drink-1,audio/mpeg
aedcfb604637b54364bd06cd29eb51b9,ashaninka_242_drink__1.ogg,EAEA0-3F41-504D-D861-0,25251,ashaninka-242_drink-1,audio/ogg
a7c84bdc4b1bd5bd40b7ed103e203f79,ashaninka_242_drink__1.wav,EAEA0-3F41-504D-D861-0,116978,ashaninka-242_drink-1,audio/x-wav
587a567220136c87f2f12717ce1d7ef3,ashaninka_243_urinate__1.mp3,EAEA0-2274-61F4-5AF8-0,25259,ashaninka-243_urinate-1,audio/mpeg
143079b60b508ba54dedc427f382dda5,ashaninka_243_urinate__1.ogg,EAEA0-2274-61F4-5AF8-0,28001,ashaninka-243_urinate-1,audio/ogg
5dd8fabee14cd7528932b71d543f7f7f,ashaninka_243_urinate__1.wav,EAEA0-2274-61F4-5AF8-0,132062,ashaninka-243_urinate-1,audio/x-wav
d8ecbd57b75986f0ff7a6b9570b56dc3,ashaninka_244_defecate__1.mp3,EAEA0-803D-AABE-8A84-0,16480,ashaninka-244_defecate-1,audio/mpeg
920d9b7b83f34e4ce9f52609a06df577,ashaninka_244_defecate__1.ogg,EAEA0-803D-AABE-8A84-0,21687,ashaninka-244_defecate-1,audio/ogg
780862dbdaef3f07d5c0eb0a1ef914d5,ashaninka_244_defecate__1.wav,EAEA0-803D-AABE-8A84-0,83902,ashaninka-244_defecate-1,audio/x-wav
324d87e8676a455127b9240c83327180,ashaninka_245_boil__1.mp3,EAEA0-D99F-4DE1-955A-0,21910,ashaninka-245_boil-1,audio/mpeg
0a6d84d4e47130117597f66e1e4068ef,ashaninka_245_boil__1.ogg,EAEA0-D99F-4DE1-955A-0,26302,ashaninka-245_boil-1,audio/ogg
47a70720062a4909ee10445dce65c62b,ashaninka_245_boil__1.wav,EAEA0-D99F-4DE1-955A-0,114594,ashaninka-245_boil-1,audio/x-wav
873fc78638d346986535899edf9e2c33,ashaninka_246_breathe__1.mp3,EAEA0-5456-F90E-4BC5-0,28187,ashaninka-246_breathe-1,audio/mpeg
b7a165e7f2ba078cfdf8d4bff7c55e21,ashaninka_246_breathe__1.ogg,EAEA0-5456-F90E-4BC5-0,36762,ashaninka-246_breathe-1,audio/ogg
02c0ae59e65aafeb45d47771f6624c8f,ashaninka_246_breathe__1.wav,EAEA0-5456-F90E-4BC5-0,149440,ashaninka-246_breathe-1,audio/x-wav
44c85c1ed22f6b0cba0c548e815ff110,ashaninka_247_work__1.mp3,EAEA0-7D4D-F179-F3DF-0,34453,ashaninka-247_work-1,audio/mpeg
0e482bef59092098ece5c8fcd54e3f9c,ashaninka_247_work__1.ogg,EAEA0-7D4D-F179-F3DF-0,45709,ashaninka-247_work-1,audio/ogg
f5fde728e89b9df9034fc559b3fbf3e5,ashaninka_247_work__1.wav,EAEA0-7D4D-F179-F3DF-0,182954,ashaninka-247_work-1,audio/x-wav
6cb929022e22cbb6d449df501f0fb688,awajun_1_agriculturalfield__1.mp3,EAEA0-67E3-7E9D-540A-0,10211,awajun-1_agriculturalfield-1,audio/mpeg
